Country,Indicator,Year,Value
SEN,NGDPDPC,2012,1023.273
SEN,NGDPDPC,2013,1047.53
SEN,NGDPDPC,2014,1071.813
SEN,NGDPDPC,2015,1005.658
SEN,NGDPDPC,2016,1054.682
SEN,NGDPDPC,2017,1117.721
SEN,NGDPDPC,2018,1193.359
SEN,NGDPDPC,2019,1282.708
SEN,NGDPDPC,2020,1391.39
SEN,NGAP_NPGDP,1980,
SEN,NGAP_NPGDP,1981,
SEN,NGAP_NPGDP,1982,
SEN,NGAP_NPGDP,1983,
SEN,NGAP_NPGDP,1984,
SEN,NGAP_NPGDP,1985,
SEN,NGAP_NPGDP,1986,
SEN,NGAP_NPGDP,1987,
SEN,NGAP_NPGDP,1988,
SEN,NGAP_NPGDP,1989,
SEN,NGAP_NPGDP,1990,
SEN,NGAP_NPGDP,1991,
SEN,NGAP_NPGDP,1992,
SEN,NGAP_NPGDP,1993,
SEN,NGAP_NPGDP,1994,
SEN,NGAP_NPGDP,1995,
SEN,NGAP_NPGDP,1996,
SEN,NGAP_NPGDP,1997,
SEN,NGAP_NPGDP,1998,
SEN,NGAP_NPGDP,1999,
SEN,NGAP_NPGDP,2000,
SEN,NGAP_NPGDP,2001,
SEN,NGAP_NPGDP,2002,
SEN,NGAP_NPGDP,2003,
SEN,NGAP_NPGDP,2004,
SEN,NGAP_NPGDP,2005,
SEN,NGAP_NPGDP,2006,
SEN,NGAP_NPGDP,2007,
SEN,NGAP_NPGDP,2008,
SEN,NGAP_NPGDP,2009,
SEN,NGAP_NPGDP,2010,
SEN,NGAP_NPGDP,2011,
SEN,NGAP_NPGDP,2012,
SEN,NGAP_NPGDP,2013,
SEN,NGAP_NPGDP,2014,
SEN,NGAP_NPGDP,2015,
SEN,NGAP_NPGDP,2016,
SEN,NGAP_NPGDP,2017,
SEN,NGAP_NPGDP,2018,
SEN,NGAP_NPGDP,2019,
SEN,NGAP_NPGDP,2020,
SEN,PPPGDP,1980,4.637
SEN,PPPGDP,1981,5.327
SEN,PPPGDP,1982,6.101
SEN,PPPGDP,1983,6.004
SEN,PPPGDP,1984,6.45
SEN,PPPGDP,1985,6.875
SEN,PPPGDP,1986,7.232
SEN,PPPGDP,1987,7.869
SEN,PPPGDP,1988,8.096
SEN,PPPGDP,1989,8.745
SEN,PPPGDP,1990,9.008
SEN,PPPGDP,1991,9.545
SEN,PPPGDP,1992,9.884
SEN,PPPGDP,1993,10.251
SEN,PPPGDP,1994,10.467
SEN,PPPGDP,1995,11.259
SEN,PPPGDP,1996,11.695
SEN,PPPGDP,1997,12.267
SEN,PPPGDP,1998,13.131
SEN,PPPGDP,1999,14.179
SEN,PPPGDP,2000,14.965
SEN,PPPGDP,2001,16.007
SEN,PPPGDP,2002,16.359
SEN,PPPGDP,2003,17.801
SEN,PPPGDP,2004,19.364
SEN,PPPGDP,2005,21.109
SEN,PPPGDP,2006,22.295
SEN,PPPGDP,2007,24.019
SEN,PPPGDP,2008,25.392
SEN,PPPGDP,2009,26.204
SEN,PPPGDP,2010,27.633
SEN,PPPGDP,2011,28.671
SEN,PPPGDP,2012,30.166
SEN,PPPGDP,2013,31.683
SEN,PPPGDP,2014,33.606
SEN,PPPGDP,2015,35.479
SEN,PPPGDP,2016,37.837
SEN,PPPGDP,2017,40.761
SEN,PPPGDP,2018,44.203
SEN,PPPGDP,2019,48.243
SEN,PPPGDP,2020,52.66
SEN,PPPPC,1980,816.075
SEN,PPPPC,1981,912.596
SEN,PPPPC,1982,1016.543
SEN,PPPPC,1983,972.162
SEN,PPPPC,1984,1014.288
SEN,PPPPC,1985,1049.526
SEN,PPPPC,1986,1071.31
SEN,PPPPC,1987,1130.732
SEN,PPPPC,1988,1128.672
SEN,PPPPC,1989,1183.476
SEN,PPPPC,1990,1184.224
SEN,PPPPC,1991,1220.275
SEN,PPPPC,1992,1229.713
SEN,PPPPC,1993,1241.928
SEN,PPPPC,1994,1235.408
SEN,PPPPC,1995,1294.824
SEN,PPPPC,1996,1310.858
SEN,PPPPC,1997,1340.414
SEN,PPPPC,1998,1399.199
SEN,PPPPC,1999,1473.608
SEN,PPPPC,2000,1517.497
SEN,PPPPC,2001,1581.886
SEN,PPPPC,2002,1574.531
SEN,PPPPC,2003,1667.751
SEN,PPPPC,2004,1765.577
SEN,PPPPC,2005,1872.887
SEN,PPPPC,2006,1924.823
SEN,PPPPC,2007,2017.532
SEN,PPPPC,2008,2074.685
SEN,PPPPC,2009,2081.894
SEN,PPPPC,2010,2133.748
SEN,PPPPC,2011,2150.731
SEN,PPPPC,2012,2198.374
SEN,PPPPC,2013,2243.061
SEN,PPPPC,2014,2311.342
SEN,PPPPC,2015,2370.615
SEN,PPPPC,2016,2456.068
SEN,PPPPC,2017,2570.357
SEN,PPPPC,2018,2707.941
SEN,PPPPC,2019,2871.158
SEN,PPPPC,2020,3044.632
SEN,PPPSH,1980,0.036
SEN,PPPSH,1981,0.037
SEN,PPPSH,1982,0.039
SEN,PPPSH,1983,0.036
SEN,PPPSH,1984,0.036
SEN,PPPSH,1985,0.036
SEN,PPPSH,1986,0.036
SEN,PPPSH,1987,0.037
SEN,PPPSH,1988,0.035
SEN,PPPSH,1989,0.035
SEN,PPPSH,1990,0.034
SEN,PPPSH,1991,0.034
SEN,PPPSH,1992,0.031
SEN,PPPSH,1993,0.03
SEN,PPPSH,1994,0.03
SEN,PPPSH,1995,0.03
SEN,PPPSH,1996,0.03
SEN,PPPSH,1997,0.029
SEN,PPPSH,1998,0.03
SEN,PPPSH,1999,0.031
SEN,PPPSH,2000,0.031
SEN,PPPSH,2001,0.031
SEN,PPPSH,2002,0.03
SEN,PPPSH,2003,0.031
SEN,PPPSH,2004,0.031
SEN,PPPSH,2005,0.032
SEN,PPPSH,2006,0.031
SEN,PPPSH,2007,0.031
SEN,PPPSH,2008,0.031
SEN,PPPSH,2009,0.032
SEN,PPPSH,2010,0.031
SEN,PPPSH,2011,0.031
SEN,PPPSH,2012,0.031
SEN,PPPSH,2013,0.031
SEN,PPPSH,2014,0.031
SEN,PPPSH,2015,0.032
SEN,PPPSH,2016,0.032
SEN,PPPSH,2017,0.032
SEN,PPPSH,2018,0.033
SEN,PPPSH,2019,0.034
SEN,PPPSH,2020,0.035
SEN,PPPEX,1980,159.622
SEN,PPPEX,1981,162.047
SEN,PPPEX,1982,167.483
SEN,PPPEX,1983,176.066
SEN,PPPEX,1984,183.279
SEN,PPPEX,1985,193.564
SEN,PPPEX,1986,200.625
SEN,PPPEX,1987,192.521
SEN,PPPEX,1988,183.4
SEN,PPPEX,1989,179.214
SEN,PPPEX,1990,172.791
SEN,PPPEX,1991,166.014
SEN,PPPEX,1992,160.805
SEN,PPPEX,1993,156.865
SEN,PPPEX,1994,205.651
SEN,PPPEX,1995,216.293
SEN,PPPEX,1996,221.585
SEN,PPPEX,1997,222.322
SEN,PPPEX,1998,225.997
SEN,PPPEX,1999,223.378
SEN,PPPEX,2000,222.636
SEN,PPPEX,2001,223.365
SEN,PPPEX,2002,227.247
SEN,PPPEX,2003,223.946
SEN,PPPEX,2004,219.109
SEN,PPPEX,2005,217.57
SEN,PPPEX,2006,219.49
SEN,PPPEX,2007,225.171
SEN,PPPEX,2008,236.079
SEN,PPPEX,2009,230.88
SEN,PPPEX,2010,231.436
SEN,PPPEX,2011,236.287
SEN,PPPEX,2012,237.502
SEN,PPPEX,2013,230.649
SEN,PPPEX,2014,228.854
SEN,PPPEX,2015,231.942
SEN,PPPEX,2016,233.662
SEN,PPPEX,2017,234.167
SEN,PPPEX,2018,234.456
SEN,PPPEX,2019,235.273
SEN,PPPEX,2020,236.392
SEN,NID_NGDP,1980,17.413
SEN,NID_NGDP,1981,25.77
SEN,NID_NGDP,1982,21.07
SEN,NID_NGDP,1983,21.113
SEN,NID_NGDP,1984,20.525
SEN,NID_NGDP,1985,18.249
SEN,NID_NGDP,1986,12.467
SEN,NID_NGDP,1987,15.519
SEN,NID_NGDP,1988,11.877
SEN,NID_NGDP,1989,10.29
SEN,NID_NGDP,1990,10.15
SEN,NID_NGDP,1991,11.741
SEN,NID_NGDP,1992,11.814
SEN,NID_NGDP,1993,10.654
SEN,NID_NGDP,1994,11.471
SEN,NID_NGDP,1995,13.475
SEN,NID_NGDP,1996,13.348
SEN,NID_NGDP,1997,14.762
SEN,NID_NGDP,1998,15.898
SEN,NID_NGDP,1999,18.43
SEN,NID_NGDP,2000,20.461
SEN,NID_NGDP,2001,18.39
SEN,NID_NGDP,2002,17.176
SEN,NID_NGDP,2003,22.276
SEN,NID_NGDP,2004,21.625
SEN,NID_NGDP,2005,24.486
SEN,NID_NGDP,2006,24.703
SEN,NID_NGDP,2007,29.251
SEN,NID_NGDP,2008,31.273
SEN,NID_NGDP,2009,22.373
SEN,NID_NGDP,2010,22.032
SEN,NID_NGDP,2011,25.755
SEN,NID_NGDP,2012,29.763
SEN,NID_NGDP,2013,27.366
SEN,NID_NGDP,2014,27.663
SEN,NID_NGDP,2015,26.283
SEN,NID_NGDP,2016,26.631
SEN,NID_NGDP,2017,27.036
SEN,NID_NGDP,2018,27.231
SEN,NID_NGDP,2019,26.288
SEN,NID_NGDP,2020,26.98
SEN,NGSD_NGDP,1980,4.269
SEN,NGSD_NGDP,1981,10.676
SEN,NGSD_NGDP,1982,10.036
SEN,NGSD_NGDP,1983,8.972
SEN,NGSD_NGDP,1984,9.316
SEN,NGSD_NGDP,1985,8.019
SEN,NGSD_NGDP,1986,5.319
SEN,NGSD_NGDP,1987,8.598
SEN,NGSD_NGDP,1988,2.606
SEN,NGSD_NGDP,1989,1.591
SEN,NGSD_NGDP,1990,1.366
SEN,NGSD_NGDP,1991,2.7
SEN,NGSD_NGDP,1992,4.825
SEN,NGSD_NGDP,1993,2.788
SEN,NGSD_NGDP,1994,7.851
SEN,NGSD_NGDP,1995,9.565
SEN,NGSD_NGDP,1996,10.467
SEN,NGSD_NGDP,1997,13.187
SEN,NGSD_NGDP,1998,13.51
SEN,NGSD_NGDP,1999,14.734
SEN,NGSD_NGDP,2000,13.472
SEN,NGSD_NGDP,2001,13.351
SEN,NGSD_NGDP,2002,11.137
SEN,NGSD_NGDP,2003,15.91
SEN,NGSD_NGDP,2004,14.755
SEN,NGSD_NGDP,2005,15.635
SEN,NGSD_NGDP,2006,15.494
SEN,NGSD_NGDP,2007,17.637
SEN,NGSD_NGDP,2008,17.199
SEN,NGSD_NGDP,2009,15.707
SEN,NGSD_NGDP,2010,17.638
SEN,NGSD_NGDP,2011,17.825
SEN,NGSD_NGDP,2012,18.951
SEN,NGSD_NGDP,2013,16.447
SEN,NGSD_NGDP,2014,17.385
SEN,NGSD_NGDP,2015,18.687
SEN,NGSD_NGDP,2016,19.334
SEN,NGSD_NGDP,2017,19.878
SEN,NGSD_NGDP,2018,20.527
SEN,NGSD_NGDP,2019,19.834
SEN,NGSD_NGDP,2020,20.602
SEN,PCPI,1980,30.645
SEN,PCPI,1981,32.416
SEN,PCPI,1982,38.051
SEN,PCPI,1983,42.505
SEN,PCPI,1984,47.496
SEN,PCPI,1985,53.69
SEN,PCPI,1986,56.977
SEN,PCPI,1987,54.624
SEN,PCPI,1988,53.628
SEN,PCPI,1989,53.869
SEN,PCPI,1990,54.044
SEN,PCPI,1991,53.096
SEN,PCPI,1992,53.093
SEN,PCPI,1993,52.698
SEN,PCPI,1994,69.616
SEN,PCPI,1995,75.238
SEN,PCPI,1996,77.312
SEN,PCPI,1997,78.667
SEN,PCPI,1998,79.438
SEN,PCPI,1999,80.082
SEN,PCPI,2000,80.682
SEN,PCPI,2001,83.145
SEN,PCPI,2002,85.139
SEN,PCPI,2003,85.098
SEN,PCPI,2004,85.535
SEN,PCPI,2005,86.996
SEN,PCPI,2006,88.834
SEN,PCPI,2007,94.043
SEN,PCPI,2008,100
SEN,PCPI,2009,97.752
SEN,PCPI,2010,98.953
SEN,PCPI,2011,102.321
SEN,PCPI,2012,103.772
SEN,PCPI,2013,104.509
SEN,PCPI,2014,103.953
SEN,PCPI,2015,105.48
SEN,PCPI,2016,106.989
SEN,PCPI,2017,108.45
SEN,PCPI,2018,109.931
SEN,PCPI,2019,111.432
SEN,PCPI,2020,112.954
SEN,PCPIPCH,1980,8.837
SEN,PCPIPCH,1981,5.779
SEN,PCPIPCH,1982,17.384
SEN,PCPIPCH,1983,11.707
SEN,PCPIPCH,1984,11.742
SEN,PCPIPCH,1985,13.041
SEN,PCPIPCH,1986,6.122
SEN,PCPIPCH,1987,-4.13
SEN,PCPIPCH,1988,-1.823
SEN,PCPIPCH,1989,0.449
SEN,PCPIPCH,1990,0.325
SEN,PCPIPCH,1991,-1.754
SEN,PCPIPCH,1992,-0.007
SEN,PCPIPCH,1993,-0.744
SEN,PCPIPCH,1994,32.104
SEN,PCPIPCH,1995,8.076
SEN,PCPIPCH,1996,2.757
SEN,PCPIPCH,1997,1.753
SEN,PCPIPCH,1998,0.98
SEN,PCPIPCH,1999,0.811
SEN,PCPIPCH,2000,0.748
SEN,PCPIPCH,2001,3.053
SEN,PCPIPCH,2002,2.398
SEN,PCPIPCH,2003,-0.048
SEN,PCPIPCH,2004,0.515
SEN,PCPIPCH,2005,1.707
SEN,PCPIPCH,2006,2.114
SEN,PCPIPCH,2007,5.863
SEN,PCPIPCH,2008,6.335
SEN,PCPIPCH,2009,-2.248
SEN,PCPIPCH,2010,1.229
SEN,PCPIPCH,2011,3.403
SEN,PCPIPCH,2012,1.418
SEN,PCPIPCH,2013,0.71
SEN,PCPIPCH,2014,-0.532
SEN,PCPIPCH,2015,1.469
SEN,PCPIPCH,2016,1.431
SEN,PCPIPCH,2017,1.365
SEN,PCPIPCH,2018,1.365
SEN,PCPIPCH,2019,1.365
SEN,PCPIPCH,2020,1.365
SEN,PCPIE,1980,30.185
SEN,PCPIE,1981,33.591
SEN,PCPIE,1982,38.937
SEN,PCPIE,1983,43.758
SEN,PCPIE,1984,48.003
SEN,PCPIE,1985,53.61
SEN,PCPIE,1986,55.811
SEN,PCPIE,1987,52.929
SEN,PCPIE,1988,51.828
SEN,PCPIE,1989,52.247
SEN,PCPIE,1990,51.772
SEN,PCPIE,1991,51.401
SEN,PCPIE,1992,51.146
SEN,PCPIE,1993,51.401
SEN,PCPIE,1994,70.696
SEN,PCPIE,1995,74.591
SEN,PCPIE,1996,76.406
SEN,PCPIE,1997,77.881
SEN,PCPIE,1998,78.582
SEN,PCPIE,1999,78.962
SEN,PCPIE,2000,80.026
SEN,PCPIE,2001,83.268
SEN,PCPIE,2002,84.504
SEN,PCPIE,2003,83.247
SEN,PCPIE,2004,84.67
SEN,PCPIE,2005,85.874
SEN,PCPIE,2006,89.231
SEN,PCPIE,2007,94.743
SEN,PCPIE,2008,100
SEN,PCPIE,2009,95.459
SEN,PCPIE,2010,99.553
SEN,PCPIE,2011,102.276
SEN,PCPIE,2012,103.439
SEN,PCPIE,2013,103.357
SEN,PCPIE,2014,104.846
SEN,PCPIE,2015,106.381
SEN,PCPIE,2016,107.868
SEN,PCPIE,2017,109.305
SEN,PCPIE,2018,110.797
SEN,PCPIE,2019,112.31
SEN,PCPIE,2020,113.844
SEN,PCPIEPCH,1981,11.285
SEN,PCPIEPCH,1982,15.913
SEN,PCPIEPCH,1983,12.382
SEN,PCPIEPCH,1984,9.701
SEN,PCPIEPCH,1985,11.681
SEN,PCPIEPCH,1986,4.106
SEN,PCPIEPCH,1987,-5.164
SEN,PCPIEPCH,1988,-2.079
SEN,PCPIEPCH,1989,0.809
SEN,PCPIEPCH,1990,-0.909
SEN,PCPIEPCH,1991,-0.718
SEN,PCPIEPCH,1992,-0.496
SEN,PCPIEPCH,1993,0.498
SEN,PCPIEPCH,1994,37.539
SEN,PCPIEPCH,1995,5.51
SEN,PCPIEPCH,1996,2.433
SEN,PCPIEPCH,1997,1.931
SEN,PCPIEPCH,1998,0.9
SEN,PCPIEPCH,1999,0.484
SEN,PCPIEPCH,2000,1.347
SEN,PCPIEPCH,2001,4.051
SEN,PCPIEPCH,2002,1.484
SEN,PCPIEPCH,2003,-1.488
SEN,PCPIEPCH,2004,1.709
SEN,PCPIEPCH,2005,1.422
SEN,PCPIEPCH,2006,3.909
SEN,PCPIEPCH,2007,6.178
SEN,PCPIEPCH,2008,5.548
SEN,PCPIEPCH,2009,-4.541
SEN,PCPIEPCH,2010,4.289
SEN,PCPIEPCH,2011,2.735
SEN,PCPIEPCH,2012,1.137
SEN,PCPIEPCH,2013,-0.079
SEN,PCPIEPCH,2014,1.441
SEN,PCPIEPCH,2015,1.463
SEN,PCPIEPCH,2016,1.398
SEN,PCPIEPCH,2017,1.332
SEN,PCPIEPCH,2018,1.365
SEN,PCPIEPCH,2019,1.365
SEN,PCPIEPCH,2020,1.365
SEN,FLIBOR6,1980,
SEN,FLIBOR6,1981,
SEN,FLIBOR6,1982,
SEN,FLIBOR6,1983,
SEN,FLIBOR6,1984,
SEN,FLIBOR6,1985,
SEN,FLIBOR6,1986,
SEN,FLIBOR6,1987,
SEN,FLIBOR6,1988,
SEN,FLIBOR6,1989,
SEN,FLIBOR6,1990,
SEN,FLIBOR6,1991,
SEN,FLIBOR6,1992,
SEN,FLIBOR6,1993,
SEN,FLIBOR6,1994,
SEN,FLIBOR6,1995,
SEN,FLIBOR6,1996,
SEN,FLIBOR6,1997,
SEN,FLIBOR6,1998,
SEN,FLIBOR6,1999,
SEN,FLIBOR6,2000,
SEN,FLIBOR6,2001,
SEN,FLIBOR6,2002,
SEN,FLIBOR6,2003,
SEN,FLIBOR6,2004,
SEN,FLIBOR6,2005,
SEN,FLIBOR6,2006,
SEN,FLIBOR6,2007,
SEN,FLIBOR6,2008,
SEN,FLIBOR6,2009,
SEN,FLIBOR6,2010,
SEN,FLIBOR6,2011,
SEN,FLIBOR6,2012,
SEN,FLIBOR6,2013,
SEN,FLIBOR6,2014,
SEN,FLIBOR6,2015,
SEN,FLIBOR6,2016,
SEN,FLIBOR6,2017,
SEN,FLIBOR6,2018,
SEN,FLIBOR6,2019,
SEN,FLIBOR6,2020,
SEN,TM_RPCH,1980,-2.649
SEN,TM_RPCH,1981,13.26
SEN,TM_RPCH,1982,4.89
SEN,TM_RPCH,1983,10.857
SEN,TM_RPCH,1984,-4.363
SEN,TM_RPCH,1985,12.902
SEN,TM_RPCH,1986,2.21
SEN,TM_RPCH,1987,-7.533
SEN,TM_RPCH,1988,-5.928
SEN,TM_RPCH,1989,7.562
SEN,TM_RPCH,1990,9.732
SEN,TM_RPCH,1991,0.564
SEN,TM_RPCH,1992,0.215
SEN,TM_RPCH,1993,-4.36
SEN,TM_RPCH,1994,-11.726
SEN,TM_RPCH,1995,6.3
SEN,TM_RPCH,1996,-8.505
SEN,TM_RPCH,1997,1.487
SEN,TM_RPCH,1998,20.487
SEN,TM_RPCH,1999,5.317
SEN,TM_RPCH,2000,-3.37
SEN,TM_RPCH,2001,2.082
SEN,TM_RPCH,2002,13.412
SEN,TM_RPCH,2003,22.671
SEN,TM_RPCH,2004,17.828
SEN,TM_RPCH,2005,7.117
SEN,TM_RPCH,2006,-4.353
SEN,TM_RPCH,2007,34.986
SEN,TM_RPCH,2008,22.993
SEN,TM_RPCH,2009,-9.754
SEN,TM_RPCH,2010,-5.357
SEN,TM_RPCH,2011,13.15
SEN,TM_RPCH,2012,4.34
SEN,TM_RPCH,2013,5.727
SEN,TM_RPCH,2014,3.563
SEN,TM_RPCH,2015,-4.02
SEN,TM_RPCH,2016,5.361
SEN,TM_RPCH,2017,6.555
SEN,TM_RPCH,2018,6.351
SEN,TM_RPCH,2019,6.552
SEN,TM_RPCH,2020,4.327
SEN,TMG_RPCH,1980,-8.265
SEN,TMG_RPCH,1981,16.79
SEN,TMG_RPCH,1982,4.907
SEN,TMG_RPCH,1983,2.457
SEN,TMG_RPCH,1984,-6.029
SEN,TMG_RPCH,1985,12.32
SEN,TMG_RPCH,1986,-3.551
SEN,TMG_RPCH,1987,-6.972
SEN,TMG_RPCH,1988,-6.324
SEN,TMG_RPCH,1989,9.688
SEN,TMG_RPCH,1990,5.024
SEN,TMG_RPCH,1991,2.181
SEN,TMG_RPCH,1992,-16.937
SEN,TMG_RPCH,1993,-3.382
SEN,TMG_RPCH,1994,-8.591
SEN,TMG_RPCH,1995,6.056
SEN,TMG_RPCH,1996,1.789
SEN,TMG_RPCH,1997,0.08
SEN,TMG_RPCH,1998,17.901
SEN,TMG_RPCH,1999,8.893
SEN,TMG_RPCH,2000,-4.529
SEN,TMG_RPCH,2001,2.007
SEN,TMG_RPCH,2002,14.591
SEN,TMG_RPCH,2003,25.332
SEN,TMG_RPCH,2004,19.788
SEN,TMG_RPCH,2005,5.65
SEN,TMG_RPCH,2006,-6.088
SEN,TMG_RPCH,2007,33.511
SEN,TMG_RPCH,2008,27.439
SEN,TMG_RPCH,2009,-7.804
SEN,TMG_RPCH,2010,-5.635
SEN,TMG_RPCH,2011,14.154
SEN,TMG_RPCH,2012,4.779
SEN,TMG_RPCH,2013,6.048
SEN,TMG_RPCH,2014,4.71
SEN,TMG_RPCH,2015,-2.698
SEN,TMG_RPCH,2016,6.553
SEN,TMG_RPCH,2017,7.669
SEN,TMG_RPCH,2018,6.864
SEN,TMG_RPCH,2019,6.293
SEN,TMG_RPCH,2020,3.435
SEN,TX_RPCH,1980,-0.708
SEN,TX_RPCH,1981,1.864
SEN,TX_RPCH,1982,28.568
SEN,TX_RPCH,1983,9.19
SEN,TX_RPCH,1984,-9.429
SEN,TX_RPCH,1985,-9.206
SEN,TX_RPCH,1986,15.754
SEN,TX_RPCH,1987,-9.671
SEN,TX_RPCH,1988,7.429
SEN,TX_RPCH,1989,8.833
SEN,TX_RPCH,1990,9.66
SEN,TX_RPCH,1991,6.225
SEN,TX_RPCH,1992,-4.987
SEN,TX_RPCH,1993,-7.52
SEN,TX_RPCH,1994,-0.294
SEN,TX_RPCH,1995,12.32
SEN,TX_RPCH,1996,-13.566
SEN,TX_RPCH,1997,2.159
SEN,TX_RPCH,1998,14.411
SEN,TX_RPCH,1999,5.794
SEN,TX_RPCH,2000,-9.364
SEN,TX_RPCH,2001,3.1
SEN,TX_RPCH,2002,8.343
SEN,TX_RPCH,2003,18.196
SEN,TX_RPCH,2004,13.394
SEN,TX_RPCH,2005,2.642
SEN,TX_RPCH,2006,-13.214
SEN,TX_RPCH,2007,26.288
SEN,TX_RPCH,2008,-3.228
SEN,TX_RPCH,2009,3.793
SEN,TX_RPCH,2010,-0.768
SEN,TX_RPCH,2011,11.93
SEN,TX_RPCH,2012,2.821
SEN,TX_RPCH,2013,8.798
SEN,TX_RPCH,2014,1.534
SEN,TX_RPCH,2015,-6.82
SEN,TX_RPCH,2016,6.324
SEN,TX_RPCH,2017,2.681
SEN,TX_RPCH,2018,6.707
SEN,TX_RPCH,2019,6.447
SEN,TX_RPCH,2020,4.412
SEN,TXG_RPCH,1980,-5.096
SEN,TXG_RPCH,1981,14.092
SEN,TXG_RPCH,1982,34.189
SEN,TXG_RPCH,1983,7.968
SEN,TXG_RPCH,1984,-6.027
SEN,TXG_RPCH,1985,-16.597
SEN,TXG_RPCH,1986,17.455
SEN,TXG_RPCH,1987,-12.749
SEN,TXG_RPCH,1988,6.341
SEN,TXG_RPCH,1989,13.549
SEN,TXG_RPCH,1990,5.911
SEN,TXG_RPCH,1991,6.2
SEN,TXG_RPCH,1992,-4.824
SEN,TXG_RPCH,1993,-6.047
SEN,TXG_RPCH,1994,3.746
SEN,TXG_RPCH,1995,13.829
SEN,TXG_RPCH,1996,-2.027
SEN,TXG_RPCH,1997,-4.448
SEN,TXG_RPCH,1998,13.966
SEN,TXG_RPCH,1999,9.199
SEN,TXG_RPCH,2000,-12.104
SEN,TXG_RPCH,2001,3.113
SEN,TXG_RPCH,2002,7.7
SEN,TXG_RPCH,2003,20.07
SEN,TXG_RPCH,2004,14.6
SEN,TXG_RPCH,2005,-1.827
SEN,TXG_RPCH,2006,-20.549
SEN,TXG_RPCH,2007,16.535
SEN,TXG_RPCH,2008,-8.039
SEN,TXG_RPCH,2009,23.89
SEN,TXG_RPCH,2010,-1.842
SEN,TXG_RPCH,2011,15.857
SEN,TXG_RPCH,2012,2.067
SEN,TXG_RPCH,2013,11.26
SEN,TXG_RPCH,2014,3.036
SEN,TXG_RPCH,2015,-3.404
SEN,TXG_RPCH,2016,8.317
SEN,TXG_RPCH,2017,2.507
SEN,TXG_RPCH,2018,6.658
SEN,TXG_RPCH,2019,6.416
SEN,TXG_RPCH,2020,5.269
SEN,LUR,1980,
SEN,LUR,1981,
SEN,LUR,1982,
SEN,LUR,1983,
SEN,LUR,1984,
SEN,LUR,1985,
SEN,LUR,1986,
SEN,LUR,1987,
SEN,LUR,1988,
SEN,LUR,1989,
SEN,LUR,1990,
SEN,LUR,1991,
SEN,LUR,1992,
SEN,LUR,1993,
SEN,LUR,1994,
SEN,LUR,1995,
SEN,LUR,1996,
SEN,LUR,1997,
SEN,LUR,1998,
SEN,LUR,1999,
SEN,LUR,2000,
SEN,LUR,2001,
SEN,LUR,2002,
SEN,LUR,2003,
SEN,LUR,2004,
SEN,LUR,2005,
SEN,LUR,2006,
SEN,LUR,2007,
SEN,LUR,2008,
SEN,LUR,2009,
SEN,LUR,2010,
SEN,LUR,2011,
SEN,LUR,2012,
SEN,LUR,2013,
SEN,LUR,2014,
SEN,LUR,2015,
SEN,LUR,2016,
SEN,LUR,2017,
SEN,LUR,2018,
SEN,LUR,2019,
SEN,LUR,2020,
SEN,LE,1980,
SEN,LE,1981,
SEN,LE,1982,
SEN,LE,1983,
SEN,LE,1984,
SEN,LE,1985,
SEN,LE,1986,
SEN,LE,1987,
SEN,LE,1988,
SEN,LE,1989,
SEN,LE,1990,
SEN,LE,1991,
SEN,LE,1992,
SEN,LE,1993,
SEN,LE,1994,
SEN,LE,1995,
SEN,LE,1996,
SEN,LE,1997,
SEN,LE,1998,
SEN,LE,1999,
SEN,LE,2000,
SEN,LE,2001,
SEN,LE,2002,
SEN,LE,2003,
SEN,LE,2004,
SEN,LE,2005,
SEN,LE,2006,
SEN,LE,2007,
SEN,LE,2008,
SEN,LE,2009,
SEN,LE,2010,
SEN,LE,2011,
SEN,LE,2012,
SEN,LE,2013,
SEN,LE,2014,
SEN,LE,2015,
SEN,LE,2016,
SEN,LE,2017,
SEN,LE,2018,
SEN,LE,2019,
SEN,LE,2020,
SEN,LP,1980,5.682
SEN,LP,1981,5.837
SEN,LP,1982,6.002
SEN,LP,1983,6.176
SEN,LP,1984,6.359
SEN,LP,1985,6.551
SEN,LP,1986,6.751
SEN,LP,1987,6.959
SEN,LP,1988,7.173
SEN,LP,1989,7.39
SEN,LP,1990,7.606
SEN,LP,1991,7.822
SEN,LP,1992,8.038
SEN,LP,1993,8.254
SEN,LP,1994,8.473
SEN,LP,1995,8.695
SEN,LP,1996,8.922
SEN,LP,1997,9.152
SEN,LP,1998,9.385
SEN,LP,1999,9.622
SEN,LP,2000,9.862
SEN,LP,2001,10.119
SEN,LP,2002,10.39
SEN,LP,2003,10.674
SEN,LP,2004,10.968
SEN,LP,2005,11.271
SEN,LP,2006,11.583
SEN,LP,2007,11.905
SEN,LP,2008,12.239
SEN,LP,2009,12.587
SEN,LP,2010,12.951
SEN,LP,2011,13.331
SEN,LP,2012,13.722
SEN,LP,2013,14.125
SEN,LP,2014,14.54
SEN,LP,2015,14.966
SEN,LP,2016,15.406
SEN,LP,2017,15.858
SEN,LP,2018,16.323
SEN,LP,2019,16.803
SEN,LP,2020,17.296
SEN,GGR,2000,626.29
SEN,GGR,2001,664.4
SEN,GGR,2002,726.669
SEN,GGR,2003,797.753
SEN,GGR,2004,864.8
SEN,GGR,2005,955.695
SEN,GGR,2006,1035.91
SEN,GGR,2007,1277.2
SEN,GGR,2008,1292.6
